metric_category,category_value,total_pred,precision,recall,f1,missed_fraction,merged_fraction,split_fraction,user,algorithm,execution_time,f1_oracle,f1_as_pct_orac
general,all,3971.0,0.8924704104759507,0.1747534516765286,0.2922766071502206,0.7121212121212122,0.18421052631578946,0.03125,wonderful_austin,tadbscan_coarse,0.00686192512512207,0.4887326549491212,59.802962660771584
building_size,small,,0.9066606252831898,0.172143840330351,0.2893500108452028,0.5454545454545454,0.2,0.07692307692307693,wonderful_austin,tadbscan_coarse,,0.5673260615024343,51.00241827053124
building_size,big,,0.8704453441295547,0.2191268897570919,0.3501153480797938,0.7352941176470589,0.16666666666666666,0.0,wonderful_austin,tadbscan_coarse,,0.45546372819100095,76.87008347961601
building_size,medium,,0.9511278195488722,0.11905882352941176,0.21162693433709745,0.8387096774193549,0.2,0.0,wonderful_austin,tadbscan_coarse,,0.21183053557154277,99.9038848512109
building_type,home,,0.9066606252831898,0.17546474921080324,0.2940268900154287,0.21052631578947367,0.2,0.07692307692307693,wonderful_austin,tadbscan_coarse,,0.5725372387032168,51.35506830636774
building_type,park,,1.0,0.015037593984962405,0.029629629629629624,0.9285714285714286,0.0,0.0,wonderful_austin,tadbscan_coarse,,0.13986013986013984,21.185185185185183
building_type,retail,,0.6176470588235294,0.013888888888888888,0.02716688227684347,0.9491525423728814,0.3333333333333333,0.0,wonderful_austin,tadbscan_coarse,,0.12037037037037036,22.569409891531503
building_type,work,,0.8875878220140515,0.23983546907134948,0.37763108730850664,0.525,0.15789473684210525,0.0,wonderful_austin,tadbscan_coarse,,0.46148229280759406,81.83002754256324
dwell_length,mid,,0.76953125,0.09443911792905081,0.1682322801024765,0.7058823529411764,0.2,0.0,wonderful_austin,tadbscan_coarse,,0.22140822140822142,75.98285150951925
dwell_length,low,,0.6358695652173914,0.058676028084252756,0.10743801652892561,0.8875,0.3333333333333333,0.0,wonderful_austin,tadbscan_coarse,,0.14852398523985239,72.3371490169909
dwell_length,high,,0.918918918918919,0.20763692465929545,0.3387342037648786,0.3142857142857143,0.125,0.045454545454545456,wonderful_austin,tadbscan_coarse,,0.568048971326,59.63116225246733
general,all,2983.0,0.9242373449547435,0.13594674556213018,0.23702875811374285,0.8181818181818181,0.16666666666666666,0.09523809523809523,wonderful_austin,tadbscan_fine,0.004935264587402344,0.4887326549491212,48.49865375548077
building_size,small,,0.8990196078431373,0.15777701307639366,0.26844262295081966,0.6060606060606061,0.23076923076923078,0.09090909090909091,wonderful_austin,tadbscan_fine,,0.5673260615024343,47.31716752794863
building_size,big,,1.0,0.15678613895022933,0.271071953010279,0.8529411764705882,0.0,0.1,wonderful_austin,tadbscan_fine,,0.45546372819100095,59.51559613471649
building_size,medium,,0.0,0.0,0.0,0.967741935483871,1.0,,wonderful_austin,tadbscan_fine,,0.21183053557154277,0.0
building_type,home,,0.8990196078431373,0.16082076464398457,0.2728354656352276,0.3157894736842105,0.23076923076923078,0.09090909090909091,wonderful_austin,tadbscan_fine,,0.5725372387032168,47.65375021774888
building_type,park,,,0.0,,1.0,,,wonderful_austin,tadbscan_fine,,0.13986013986013984,
building_type,retail,,,0.0,,1.0,,,wonderful_austin,tadbscan_fine,,0.12037037037037036,
building_type,work,,0.9861111111111112,0.14602119917734535,0.25437508612374254,0.725,0.09090909090909091,0.1,wonderful_austin,tadbscan_fine,,0.46148229280759406,55.12131019722553
dwell_length,mid,,0.7456896551724138,0.08293384467881112,0.14926660914581535,0.8235294117647058,0.3333333333333333,0.0,wonderful_austin,tadbscan_fine,,0.22140822140822142,67.4169225498655
dwell_length,low,,0.8289473684210527,0.03159478435305918,0.060869565217391314,0.9625,0.3333333333333333,0.0,wonderful_austin,tadbscan_fine,,0.14852398523985239,40.98298676748583
dwell_length,high,,0.9449025487256372,0.16205965543841605,0.2766681299385426,0.48571428571428577,0.1111111111111111,0.11764705882352941,wonderful_austin,tadbscan_fine,,0.568048971326,48.704978602938866
general,all,3612.0,0.8878737541528239,0.15813609467455622,0.26845806127574084,0.6287878787878788,0.2857142857142857,0.21052631578947367,wonderful_austin,lachesis_coarse,0.0069119930267333984,0.4887326549491212,54.92942993622726
building_size,small,,0.8678890456041373,0.1588093599449415,0.2684895643953167,0.4242424242424242,0.3684210526315789,0.46153846153846156,wonderful_austin,lachesis_coarse,,0.5673260615024343,47.32544168414951
building_size,big,,0.963808025177026,0.2080856123662307,0.3422743783179659,0.6911764705882353,0.09523809523809523,0.09523809523809523,wonderful_austin,lachesis_coarse,,0.45546372819100095,75.14854798150502
building_size,medium,,0.6766169154228856,0.064,0.11693895098882201,0.7096774193548387,0.5555555555555556,0.0,wonderful_austin,lachesis_coarse,,0.21183053557154277,55.20401044793069
building_type,home,,0.873639375295788,0.16187302700806736,0.2731375305171266,0.10526315789473684,0.29411764705882354,0.46153846153846156,wonderful_austin,lachesis_coarse,,0.5725372387032168,47.70650921078541
building_type,park,,1.0,0.05263157894736842,0.1,0.7857142857142857,0.0,0.0,wonderful_austin,lachesis_coarse,,0.13986013986013984,71.50000000000001
building_type,retail,,0.19047619047619047,0.010582010582010581,0.020050125313283207,0.864406779661017,0.75,0.0,wonderful_austin,lachesis_coarse,,0.12037037037037036,16.657027183342972
building_type,work,,0.9587255611875453,0.20946052839740548,0.3438068034276811,0.475,0.14285714285714285,0.1,wonderful_austin,lachesis_coarse,,0.46148229280759406,74.50054071110905
dwell_length,mid,,0.7297297297297297,0.09060402684563758,0.16119402985074627,0.5882352941176471,0.2857142857142857,0.0,wonderful_austin,lachesis_coarse,,0.22140822140822142,72.80399473222124
dwell_length,low,,0.5948717948717949,0.058174523570712136,0.105984467793513,0.8125,0.4666666666666667,0.0,wonderful_austin,lachesis_coarse,,0.14852398523985239,71.35848639016653
dwell_length,high,,0.9227344992050874,0.1865518128053484,0.3103577348804876,0.22857142857142854,0.18518518518518517,0.32,wonderful_austin,lachesis_coarse,,0.568048971326,54.63573574581392
general,all,2847.0,0.8781173164734809,0.1232741617357002,0.2161975180524928,0.696969696969697,0.225,0.35294117647058826,wonderful_austin,lachesis_fine,0.007636070251464844,0.4887326549491212,44.23635618843593
building_size,small,,0.8628370457209847,0.12663454920853406,0.22085521380345088,0.4545454545454546,0.3333333333333333,0.5,wonderful_austin,lachesis_fine,,0.5673260615024343,38.92915005853354
building_size,big,,0.9829659318637275,0.1666383556989978,0.28496732026143795,0.75,0.058823529411764705,0.29411764705882354,wonderful_austin,lachesis_fine,,0.45546372819100095,62.5664136622391
building_size,medium,,0.34057971014492755,0.02211764705882353,0.041537781705700404,0.8387096774193549,0.4,0.0,wonderful_austin,lachesis_fine,,0.21183053557154277,19.608967892011776
building_type,home,,0.8646884272997033,0.1277621887057173,0.2226296890518756,0.1578947368421053,0.3125,0.5384615384615384,wonderful_austin,lachesis_fine,,0.5725372387032168,38.88475264178912
building_type,park,,1.0,0.03759398496240601,0.07246376811594202,0.8571428571428572,0.0,0.0,wonderful_austin,lachesis_fine,,0.13986013986013984,51.81159420289855
building_type,retail,,0.5172413793103449,0.00992063492063492,0.01946787800129786,0.9491525423728814,0.6666666666666666,0.0,wonderful_austin,lachesis_fine,,0.12037037037037036,16.173314031847454
building_type,work,,0.9101527403414196,0.1602594526182566,0.2725316115146624,0.525,0.10526315789473684,0.2777777777777778,wonderful_austin,lachesis_fine,,0.46148229280759406,59.05570284324843
dwell_length,mid,,0.6818181818181818,0.07190795781399809,0.13009540329575023,0.6470588235294117,0.3333333333333333,0.25,wonderful_austin,lachesis_fine,,0.22140822140822142,58.758162848834246
dwell_length,low,,0.8494623655913979,0.03961885656970913,0.07570675610924772,0.9,0.25,0.0,wonderful_austin,lachesis_fine,,0.14852398523985239,50.97274759156804
dwell_length,high,,0.8979833926453143,0.14598868603754178,0.2511473596903511,0.2571428571428571,0.19230769230769232,0.4583333333333333,wonderful_austin,lachesis_fine,,0.568048971326,44.21227259757137
general,all,4587.0,0.8055373882712012,0.18219921104536488,0.2971810029356175,0.7388059701492538,0.5428571428571428,0.0,youthful_wilson,ta-hdbscan,0.1856250762939453,0.36569448920399616,81.2648294434211
building_size,small,,0.8244088067409622,0.20086092715231788,0.3230203951222109,0.6274509803921569,0.42105263157894735,0.0,youthful_wilson,ta-hdbscan,,0.4115914589250026,78.48083047346945
building_size,medium,,0.86,0.1874455100261552,0.30780243378668576,0.7647058823529411,0.625,0.0,youthful_wilson,ta-hdbscan,,0.2764838467317806,111.32745635056487
building_size,big,,0.6609686609686609,0.10292812777284827,0.1781190019193858,0.8367346938775511,0.75,0.0,youthful_wilson,ta-hdbscan,,0.2054140127388535,86.71219628323587
building_type,home,,0.9103000309310239,0.26985145791307535,0.4162953532781668,0.42307692307692313,0.26666666666666666,0.0,youthful_wilson,ta-hdbscan,,0.4885316332894464,85.21359210152092
building_type,work,,0.6787003610108303,0.11517843467606065,0.19693596962157917,0.7567567567567568,0.4444444444444444,0.0,youthful_wilson,ta-hdbscan,,0.24792057955460156,79.43510376402874
building_type,retail,,0.0,0.0,0.0,0.8444444444444444,1.0,,youthful_wilson,ta-hdbscan,,0.10038022813688212,0.0
building_type,park,,0.0,0.0,0.0,0.8461538461538461,1.0,,youthful_wilson,ta-hdbscan,,0.048582995951417005,0.0
dwell_length,mid,,0.4790996784565916,0.046244568590937306,0.08434757996037362,0.8064516129032258,0.8333333333333334,0.0,youthful_wilson,ta-hdbscan,,0.06776611694152923,124.46866334860445
dwell_length,high,,0.8727541225695299,0.23627398720682302,0.3718735252477584,0.5,0.21052631578947367,0.0,youthful_wilson,ta-hdbscan,,0.446836032493403,83.2237103110633
dwell_length,low,,0.0,0.0,0.0,0.8461538461538461,1.0,,youthful_wilson,ta-hdbscan,,0.14154652686762778,0.0
general,all,4544.0,0.998899647887324,0.22381656804733727,0.36569448920399616,0.664179104477612,0.022222222222222223,0.0,youthful_wilson,oracle,0.003094911575317383,0.36569448920399616,100.0
building_size,small,,0.9997445068983137,0.2591390728476821,0.4115914589250026,0.4901960784313726,0.038461538461538464,0.0,youthful_wilson,oracle,,0.4115914589250026,100.00000000000001
building_size,medium,,1.0,0.16041848299912817,0.2764838467317806,0.7647058823529411,0.0,0.0,youthful_wilson,oracle,,0.2764838467317806,100.0
building_size,big,,1.0,0.11446317657497782,0.2054140127388535,0.7755102040816326,0.0,0.0,youthful_wilson,oracle,,0.2054140127388535,100.0
building_type,home,,1.0,0.32321657803044196,0.4885316332894464,0.3076923076923077,0.0,0.0,youthful_wilson,oracle,,0.4885316332894464,100.0
building_type,work,,0.9989189189189189,0.14152243835196815,0.24792057955460156,0.5945945945945945,0.06666666666666667,0.0,youthful_wilson,oracle,,0.24792057955460156,100.0
building_type,retail,,1.0,0.05284227381905524,0.10038022813688212,0.8,0.0,0.0,youthful_wilson,oracle,,0.10038022813688212,100.0
building_type,park,,1.0,0.024896265560165973,0.048582995951417005,0.8846153846153846,0.0,0.0,youthful_wilson,oracle,,0.048582995951417005,99.99999999999999
dwell_length,mid,,1.0,0.035071384233395404,0.06776611694152923,0.7096774193548387,0.0,0.0,youthful_wilson,oracle,,0.06776611694152923,100.0
dwell_length,high,,0.9997684649224358,0.2877132196162047,0.446836032493403,0.3421052631578947,0.04,0.0,youthful_wilson,oracle,,0.446836032493403,100.0
dwell_length,low,,1.0,0.076163610719323,0.14154652686762778,0.8307692307692307,0.0,0.0,youthful_wilson,oracle,,0.14154652686762778,100.0
general,all,4326.0,0.8453536754507628,0.18032544378698226,0.29724457449402586,0.8059701492537313,0.38461538461538464,0.0,youthful_wilson,tadbscan_coarse,0.0055921077728271484,0.36569448920399616,81.28221323242671
building_size,small,,0.827425116790327,0.19940397350993377,0.321361865627835,0.6274509803921569,0.42105263157894735,0.0,youthful_wilson,tadbscan_coarse,,0.4115914589250026,78.07787519866669
building_size,medium,,0.9387755102040817,0.18047079337401917,0.3027422303473492,0.8823529411764706,0.25,0.0,youthful_wilson,tadbscan_coarse,,0.2764838467317806,109.49725776965266
building_size,big,,0.9830508474576272,0.10292812777284827,0.18634538152610441,0.9387755102040817,0.3333333333333333,0.0,youthful_wilson,tadbscan_coarse,,0.2054140127388535,90.71697643286323
building_type,home,,0.9096854562441608,0.2678342196955804,0.4138273004179358,0.42307692307692313,0.26666666666666666,0.0,youthful_wilson,tadbscan_coarse,,0.4885316332894464,84.70839393377632
building_type,work,,0.6852886405959032,0.11272782968295297,0.19360778640010523,0.7567567567567568,0.4444444444444444,0.0,youthful_wilson,tadbscan_coarse,,0.24792057955460156,78.09266449276971
building_type,retail,,0.0,0.0,0.0,0.9555555555555556,1.0,,youthful_wilson,tadbscan_coarse,,0.10038022813688212,0.0
building_type,park,,,0.0,,1.0,,,youthful_wilson,tadbscan_coarse,,0.048582995951417005,
dwell_length,mid,,0.5910931174089069,0.04531346989447548,0.08417411357739983,0.8709677419354839,0.75,0.0,youthful_wilson,tadbscan_coarse,,0.06776611694152923,124.21268530116303
dwell_length,high,,0.8755610972568578,0.23394189765458423,0.36922915133031864,0.5,0.21052631578947367,0.0,youthful_wilson,tadbscan_coarse,,0.446836032493403,82.63191069663118
dwell_length,low,,0.0,0.0,0.0,0.9538461538461538,1.0,,youthful_wilson,tadbscan_coarse,,0.14154652686762778,0.0
general,all,2703.0,0.7913429522752498,0.10547337278106508,0.18613757995039812,0.8507462686567164,0.25,0.125,youthful_wilson,tadbscan_fine,0.004179239273071289,0.36569448920399616,50.89974977625779
building_size,small,,0.7562414888788016,0.11033112582781457,0.1925677628156967,0.7058823529411764,0.26666666666666666,0.16666666666666666,youthful_wilson,tadbscan_fine,,0.4115914589250026,46.786141607176816
building_size,medium,,0.9084745762711864,0.11682650392327812,0.20702974121282347,0.9117647058823529,0.3333333333333333,0.0,youthful_wilson,tadbscan_fine,,0.2764838467317806,74.87950694409457
building_size,big,,1.0,0.09094942324755989,0.16673444489629932,0.9591836734693877,0.0,0.0,youthful_wilson,tadbscan_fine,,0.2054140127388535,81.16994681773332
building_type,home,,0.8595353862776878,0.1458830001833853,0.2494316845653367,0.5384615384615384,0.08333333333333333,0.16666666666666666,youthful_wilson,tadbscan_fine,,0.4885316332894464,51.057427517196786
building_type,work,,0.6642424242424242,0.08393322101393781,0.14903453902638017,0.8108108108108107,0.42857142857142855,0.0,youthful_wilson,tadbscan_fine,,0.24792057955460156,60.113823263129746
building_type,retail,,0.0,0.0,0.0,0.9777777777777777,1.0,,youthful_wilson,tadbscan_fine,,0.10038022813688212,0.0
building_type,park,,,0.0,,1.0,,,youthful_wilson,tadbscan_fine,,0.048582995951417005,
dwell_length,mid,,,0.0,,1.0,,,youthful_wilson,tadbscan_fine,,0.06776611694152923,
dwell_length,high,,0.8077794561933535,0.14252398720682302,0.24229723606705936,0.5263157894736843,0.16666666666666666,0.125,youthful_wilson,tadbscan_fine,,0.446836032493403,54.225088947059476
dwell_length,low,,0.0,0.0,0.0,0.9692307692307692,1.0,,youthful_wilson,tadbscan_fine,,0.14154652686762778,0.0
general,all,4163.0,0.851549363439827,0.17480276134122288,0.2900625946078632,0.791044776119403,0.39285714285714285,0.09523809523809523,youthful_wilson,lachesis_coarse,0.004461050033569336,0.36569448920399616,79.3182842977043
building_size,small,,0.8457207207207207,0.19894039735099336,0.32211022946600903,0.6274509803921569,0.42105263157894735,0.15384615384615385,youthful_wilson,lachesis_coarse,,0.4115914589250026,78.25969720248781
building_size,medium,,0.9047619047619048,0.15736704446381866,0.26810248793167474,0.8823529411764706,0.5,0.0,youthful_wilson,lachesis_coarse,,0.2764838467317806,96.96859006441824
building_size,big,,0.8737864077669902,0.07985803016858918,0.14634146341463414,0.8979591836734694,0.2,0.0,youthful_wilson,lachesis_coarse,,0.2054140127388535,71.24220079410095
building_type,home,,0.9093759799310128,0.2659086741243352,0.411493437389145,0.46153846153846156,0.21428571428571427,0.16666666666666666,youthful_wilson,lachesis_coarse,,0.4885316332894464,84.2306637583369
building_type,work,,0.6775599128540305,0.0952672691070608,0.16704713307372096,0.7297297297297297,0.7,0.0,youthful_wilson,lachesis_coarse,,0.24792057955460156,67.3792927452119
building_type,retail,,0.12903225806451613,0.0032025620496397116,0.0062499999999999995,0.9555555555555556,0.5,0.0,youthful_wilson,lachesis_coarse,,0.10038022813688212,6.226325757575758
building_type,park,,1.0,0.01970954356846473,0.038657171922685654,0.9230769230769231,0.0,0.0,youthful_wilson,lachesis_coarse,,0.048582995951417005,79.5693455408613
dwell_length,mid,,0.4688995215311005,0.03041589075108628,0.05712620227338967,0.8709677419354839,0.75,0.0,youthful_wilson,lachesis_coarse,,0.06776611694152923,84.29906397422769
dwell_length,high,,0.8849032258064516,0.22847814498933902,0.3631838161309114,0.4736842105263158,0.3,0.11764705882352941,youthful_wilson,lachesis_coarse,,0.446836032493403,81.27899043957996
dwell_length,low,,0.2465753424657534,0.012693935119887164,0.024144869215291753,0.9384615384615385,0.5,0.0,youthful_wilson,lachesis_coarse,,0.14154652686762778,17.057902973395933
general,all,2499.0,0.8267306922769108,0.10187376725838264,0.18139514465077483,0.7985074626865671,0.48148148148148145,0.2857142857142857,youthful_wilson,lachesis_fine,0.005265235900878906,0.36569448920399616,49.60291992521297
